rhoc,M,R,Lambda
9.360200250312891250e+14,1.190851105076143224e+00,1.349003255000029178e+01,2.784564684143299019e+03
9.388235294117647500e+14,1.190855118863934248e+00,1.349003255000029178e+01,2.784303894535958989e+03
9.416270337922403750e+14,1.190858792630033580e+00,1.349003255000029178e+01,2.783995648448038082e+03
9.444305381727160000e+14,1.190865177831467170e+00,1.349003255000029178e+01,2.783762218494430726e+03
9.472340425531915000e+14,1.190864922704445439e+00,1.349003255000029178e+01,2.783521306868142801e+03
9.500375469336671250e+14,1.190871197478788446e+00,1.349003255000029178e+01,2.783244042242208252e+03
9.528410513141427500e+14,1.190870110121816428e+00,1.349003255000029178e+01,2.783003264682862209e+03
9.556445556946183750e+14,1.190877429258656139e+00,1.349003255000029178e+01,2.782748292967078669e+03
9.584480600750938750e+14,1.190876852065630320e+00,1.349003255000029178e+01,2.782515831626354156e+03
9.612515644555695000e+14,1.190878805064268464e+00,1.349003255000029178e+01,2.782249018307736151e+03
9.640550688360451250e+14,1.190876267325944315e+00,1.349003255000029178e+01,2.782062685671577583e+03
9.668585732165207500e+14,1.190878903337615702e+00,1.349003255000029178e+01,2.781816881850169011e+03
9.696620775969962500e+14,1.190880392505853980e+00,1.349003255000029178e+01,2.781620335568088194e+03
9.724655819774718750e+14,1.190878057127058076e+00,1.349003255000029178e+01,2.781366384217179984e+03
9.752690863579475000e+14,1.190877872902530887e+00,1.349003255000029178e+01,2.781249270235576205e+03
9.780725907384231250e+14,1.190879203508564910e+00,1.349003255000029178e+01,2.781090344148895838e+03
9.808760951188986250e+14,1.190870936105102862e+00,1.349003255000029178e+01,2.780868380293706650e+03
9.836795994993742500e+14,1.190873414392818797e+00,1.349003255000029178e+01,2.780740761601348822e+03
9.864831038798498750e+14,1.190867246055907325e+00,1.349003255000029178e+01,2.780517719470391967e+03
9.892866082603255000e+14,1.190868674198692689e+00,1.349003255000029178e+01,2.780302896190188221e+03
9.920901126408010000e+14,1.190855871498903706e+00,1.349003255000029178e+01,2.780177647511201030e+03
9.948936170212766250e+14,1.190857841084494328e+00,1.349003255000029178e+01,2.779945182253343319e+03
9.976971214017522500e+14,1.190850331957599817e+00,1.349003255000029178e+01,2.779851045888172848e+03
1.000500625782227875e+15,1.190846771119220326e+00,1.349003255000029178e+01,2.779755595145974439e+03
1.003304130162703500e+15,1.190840590335500826e+00,1.349003255000029178e+01,2.779573201284299103e+03
1.006107634543179000e+15,1.190834671834223979e+00,1.349003255000029178e+01,2.779450072787573845e+03
1.008911138923654625e+15,1.190828017702285857e+00,1.349003255000029178e+01,2.779307472895116916e+03
1.011714643304130250e+15,1.190823671652751825e+00,1.349003255000029178e+01,2.779192164008001782e+03
1.014518147684605875e+15,1.190814972717385567e+00,1.349003255000029178e+01,2.779078161935013213e+03
1.017321652065081375e+15,1.190803636214928796e+00,1.349003255000029178e+01,2.778981468516542918e+03
1.020125156445557000e+15,1.190794230991909952e+00,1.349003255000029178e+01,2.778883080449160843e+03
1.022928660826032625e+15,1.190791607074190406e+00,1.349003255000029178e+01,2.778776505317940064e+03
1.025732165206508250e+15,1.190775847215063132e+00,1.349003255000029178e+01,2.778629250988221429e+03
1.028535669586983750e+15,1.190773629849098514e+00,1.349003255000029178e+01,2.778515965002613484e+03
1.031339173967459375e+15,1.190767217043547488e+00,1.349003255000029178e+01,2.778469383956091406e+03
1.034142678347935000e+15,1.190759121363828887e+00,1.349003255000029178e+01,2.778369220595887782e+03
1.036946182728410625e+15,1.190743974579317577e+00,1.349003255000029178e+01,2.778256051174754703e+03
1.039749687108886125e+15,1.190741312570009258e+00,1.349003255000029178e+01,2.778202483064962507e+03
1.042553191489361750e+15,1.190725359860004717e+00,1.349003255000029178e+01,2.778129682312021941e+03
1.045356695869837375e+15,1.190716018346066107e+00,1.349003255000029178e+01,2.778030035921194212e+03
1.048160200250313000e+15,1.190704707292707276e+00,1.349003255000029178e+01,2.777988073319519572e+03
1.050963704630788500e+15,1.190686987807009878e+00,1.349003255000029178e+01,2.777945288567991611e+03
1.053767209011264125e+15,1.190678713446308379e+00,1.349003255000029178e+01,2.777845667966545079e+03
1.056570713391739750e+15,1.190665590960290121e+00,1.349003255000029178e+01,2.777858861839260953e+03
1.059374217772215375e+15,1.190650633344349174e+00,1.349003255000029178e+01,2.777746810973931588e+03
1.062177722152690875e+15,1.190633872228434864e+00,1.349003255000029178e+01,2.777720418826565037e+03
1.064981226533166500e+15,1.190624675733482851e+00,1.349003255000029178e+01,2.777681866828845159e+03
1.067784730913642125e+15,1.190615427968392925e+00,1.349003255000029178e+01,2.777668993582465191e+03
1.070588235294117750e+15,1.190598352554395056e+00,1.349003255000029178e+01,2.777676929397213826e+03
1.073391739674593250e+15,1.190575445923088616e+00,1.349003255000029178e+01,2.777642343045224152e+03
1.076195244055068875e+15,1.190566485368425242e+00,1.349003255000029178e+01,2.777613352091472734e+03
1.078998748435544500e+15,1.190560580602739504e+00,1.349003255000029178e+01,2.777546844118282934e+03
1.081802252816020125e+15,1.190538111042300118e+00,1.349003255000029178e+01,2.777578120133059656e+03
1.084605757196495625e+15,1.190525493851686711e+00,1.349003255000029178e+01,2.777572865968952101e+03
1.087409261576971250e+15,1.190511479933718642e+00,1.349003255000029178e+01,2.777509021438134823e+03
