rhoc,M,R,Lambda
7.986483103879850000e+14,1.449828643311729781e+00,1.341003295000028395e+01,5.150370895117465579e+02
8.014518147684606250e+14,1.449863349889850772e+00,1.341003295000028395e+01,5.149611865086745865e+02
8.042553191489362500e+14,1.449894681903397098e+00,1.341003295000028395e+01,5.148779961049239091e+02
8.070588235294117500e+14,1.449915422640863705e+00,1.341003295000028395e+01,5.148298436118923291e+02
8.098623279098873750e+14,1.449956118729622379e+00,1.341003295000028395e+01,5.147435459333731842e+02
8.126658322903630000e+14,1.449985926187842278e+00,1.341003295000028395e+01,5.146656542624425583e+02
8.154693366708385000e+14,1.450014098308766375e+00,1.341003295000028395e+01,5.145995315117826294e+02
8.182728410513142500e+14,1.450044168395207889e+00,1.341003295000028395e+01,5.145067069667591113e+02
8.210763454317897500e+14,1.450076479061281010e+00,1.341003295000028395e+01,5.144312271263663661e+02
8.238798498122653750e+14,1.450104035977591410e+00,1.341003295000028395e+01,5.143770054033432189e+02
8.266833541927410000e+14,1.450133720216936872e+00,1.341003295000028395e+01,5.143043964588187009e+02
8.294868585732165000e+14,1.450159282995988397e+00,1.341003295000028395e+01,5.142532300669008691e+02
8.322903629536922500e+14,1.450187392127189945e+00,1.341003295000028395e+01,5.141611723425154423e+02
8.350938673341677500e+14,1.450215022910709362e+00,1.341003295000028395e+01,5.141062072119600543e+02
8.378973717146433750e+14,1.450250329101839597e+00,1.341003295000028395e+01,5.140116808506443249e+02
8.407008760951190000e+14,1.450267825849713921e+00,1.341003295000028395e+01,5.139641002017172013e+02
8.435043804755945000e+14,1.450299367972237352e+00,1.341003295000028395e+01,5.139189738026877876e+02
8.463078848560701250e+14,1.450320203684306142e+00,1.341003295000028395e+01,5.138394214758311591e+02
8.491113892365457500e+14,1.450352580691236293e+00,1.341003295000028395e+01,5.137667882040874474e+02
8.519148936170213750e+14,1.450378407409820936e+00,1.341003295000028395e+01,5.137229264531491708e+02
8.547183979974968750e+14,1.450404958593269011e+00,1.341003295000028395e+01,5.136667216807874183e+02
8.575219023779725000e+14,1.450425246461507944e+00,1.341003295000028395e+01,5.136046697549159035e+02
8.603254067584481250e+14,1.450457505600238894e+00,1.341003295000028395e+01,5.135247790721867887e+02
8.631289111389237500e+14,1.450483180209417799e+00,1.341003295000028395e+01,5.134661943374569546e+02
