rhoc,M,R,Lambda
9.948936170212766250e+14,1.356533446485980399e+00,1.450002750000040486e+01,1.205337974988210135e+03
9.976971214017522500e+14,1.356521457872950753e+00,1.450002750000040486e+01,1.205306978647848155e+03
1.000500625782227875e+15,1.356509802220875915e+00,1.450002750000040486e+01,1.205277181139534378e+03
1.003304130162703500e+15,1.356499213661027659e+00,1.450002750000040486e+01,1.205254476680739799e+03
1.006107634543179000e+15,1.356492189807261939e+00,1.450002750000040486e+01,1.205194319557793506e+03
1.008911138923654625e+15,1.356470574306225974e+00,1.450002750000040486e+01,1.205168405180283344e+03
1.011714643304130250e+15,1.356466553112729567e+00,1.449002755000040388e+01,1.205103800664176561e+03
1.014518147684605875e+15,1.356448215577577443e+00,1.449002755000040388e+01,1.205099137970318225e+03
1.017321652065081375e+15,1.356433938088614788e+00,1.449002755000040388e+01,1.205032820433440520e+03
1.020125156445557000e+15,1.356434559084512825e+00,1.449002755000040388e+01,1.205036509721593347e+03
1.022928660826032625e+15,1.356406447260652515e+00,1.449002755000040388e+01,1.204979146399283309e+03
1.025732165206508250e+15,1.356391822969556182e+00,1.449002755000040388e+01,1.204968676129037931e+03
1.028535669586983750e+15,1.356373755980354590e+00,1.449002755000040388e+01,1.204943658552287161e+03
1.031339173967459375e+15,1.356362434560162589e+00,1.449002755000040388e+01,1.204893821443764637e+03
1.034142678347935000e+15,1.356347630363584855e+00,1.449002755000040388e+01,1.204869222463319602e+03
1.036946182728410625e+15,1.356335814471952395e+00,1.449002755000040388e+01,1.204867036867505476e+03
1.039749687108886125e+15,1.356310217884266756e+00,1.449002755000040388e+01,1.204885397113676390e+03
1.042553191489361750e+15,1.356302160503491505e+00,1.449002755000040388e+01,1.204841453953629070e+03
1.045356695869837375e+15,1.356279190344058083e+00,1.449002755000040388e+01,1.204827420786276434e+03
1.048160200250313000e+15,1.356259960357619310e+00,1.449002755000040388e+01,1.204764992805874954e+03
1.050963704630788500e+15,1.356246288707195546e+00,1.449002755000040388e+01,1.204775541169631651e+03
1.053767209011264125e+15,1.356225579351580945e+00,1.449002755000040388e+01,1.204802017116507614e+03
1.056570713391739750e+15,1.356204766640931370e+00,1.449002755000040388e+01,1.204783982868436397e+03
1.059374217772215375e+15,1.356177518950542060e+00,1.449002755000040388e+01,1.204716207073300211e+03
1.062177722152690875e+15,1.356166440751580993e+00,1.449002755000040388e+01,1.204766767471223829e+03
1.064981226533166500e+15,1.356151576923759539e+00,1.449002755000040388e+01,1.204751292953853408e+03
1.067784730913642125e+15,1.356126215617308395e+00,1.449002755000040388e+01,1.204765286939436919e+03
1.070588235294117750e+15,1.356105884237970738e+00,1.449002755000040388e+01,1.204780072234409545e+03
1.073391739674593250e+15,1.356084468595153414e+00,1.449002755000040388e+01,1.204737909000629770e+03
1.076195244055068875e+15,1.356057401164757037e+00,1.449002755000040388e+01,1.204796257860894457e+03
1.078998748435544500e+15,1.356047384725675986e+00,1.449002755000040388e+01,1.204769839042626927e+03
1.081802252816020125e+15,1.356014510426502673e+00,1.449002755000040388e+01,1.204816249657029630e+03
